customer_id,full_name,first_purchase_date,last_purchase_date,customer_age_days,ingresos_t,margen_total,margen_t,num_ventas,num_lineas,r_t,frecuencia_t,ticket_medio,cltv,segmento_cltv,dias_sin_compra,churn_proxy,num_devoluciones,tasa_devolucion,R_score,F_score,M_score,rfm_score,segmento_rfm
4032,Domingo Bustillo Bravo,2024-12-28,2024-12-28,1998,25.99,10.4,0.4002,1,1,66.6,0.015,25.99,10.4,Bajo,367,True,0,0.0,3,3,1,7,Leales
4033,Ainoa Castell Barrenechea,2025-10-27,2025-10-27,1998,79.98,32.0,0.4001,1,1,66.6,0.015,79.98,32.0,Medio,64,False,0,0.0,4,3,2,9,Leales
4034,Eric Arce Durán,2023-08-03,2023-08-03,1998,569.97,228.0,0.4,1,1,66.6,0.015,569.97,228.0,Alto,880,True,0,0.0,2,3,4,9,En riesgo
4035,Efrén Arenas Arcos,2023-07-20,2023-07-20,1998,389.97,156.0,0.4,1,1,66.6,0.015,389.97,156.0,Alto,894,True,1,1.0,2,3,4,9,En riesgo
4036,Fausto Chacón Encinas,2023-08-06,2023-08-06,1998,89.99,36.0,0.4,1,1,66.6,0.015,89.99,36.0,Medio,877,True,0,0.0,2,3,2,7,En riesgo
4037,Caleb Acedo Carrillo,2023-07-14,2023-07-14,1998,39.9,15.96,0.4,1,1,66.6,0.015,39.9,15.96,Bajo,900,True,0,0.0,2,3,1,6,En riesgo
4038,Constanza Ibarra Benavente,2024-11-24,2024-11-24,1998,159.99,64.0,0.4,1,1,66.6,0.015,159.99,64.0,Medio,401,True,0,0.0,3,3,3,9,Leales
4039,Fabián Cabezas Casillas,2021-01-07,2021-01-07,1998,129.9,51.96,0.4,1,1,66.6,0.015,129.9,51.96,Medio,1818,True,0,0.0,1,3,2,6,En riesgo
4040,Cloe Carrillo Carmona,2025-10-25,2025-10-25,1998,599.98,240.0,0.4,1,1,66.6,0.015,599.98,240.0,Alto,66,False,0,0.0,4,3,4,11,Leales
4041,Anabel Aguirre Cuadrado,2025-09-07,2025-09-07,1998,89.99,36.0,0.4,1,1,66.6,0.015,89.99,36.0,Medio,114,False,0,0.0,3,3,2,8,Leales
4042,Fausto Almeida Bravo,2022-05-18,2022-05-18,1998,59.99,24.0,0.4001,1,1,66.6,0.015,59.99,24.0,Bajo,1322,True,0,0.0,1,3,1,5,En riesgo
4043,Alberto Gálvez Delgado,2023-07-01,2023-07-01,1998,79.8,31.92,0.4,1,1,66.6,0.015,79.8,31.92,Medio,913,True,0,0.0,2,3,1,6,En riesgo
4044,Carles Ariza Astorga,2024-12-06,2024-12-06,1998,59.97,24.0,0.4002,1,1,66.6,0.015,59.97,24.0,Bajo,389,True,0,0.0,3,3,1,7,Leales
4045,Ciro Antúnez Antúnez,2025-09-21,2025-09-21,1998,24.9,9.96,0.4,1,1,66.6,0.015,24.9,9.96,Bajo,100,False,0,0.0,3,3,1,7,Leales
4046,Carles Almeida Espinosa,2024-12-14,2024-12-14,1998,129.9,51.96,0.4,1,1,66.6,0.015,129.9,51.96,Medio,381,True,1,1.0,3,3,2,8,Leales
4047,Hilda Escobar Chacón,2025-09-02,2025-09-02,1998,249.99,100.0,0.4,1,1,66.6,0.015,249.99,100.0,Medio,119,False,0,0.0,3,3,3,9,Leales
4048,Candelaria Alcántara Bellido,2021-02-26,2021-02-26,1998,19.99,8.0,0.4002,1,1,66.6,0.015,19.99,8.0,Bajo,1768,True,0,0.0,1,3,1,5,En riesgo
4049,Candelaria Boix Antúnez,2021-02-22,2021-02-22,1998,699.98,280.0,0.4,1,1,66.6,0.015,699.98,280.0,Alto,1772,True,0,0.0,1,3,4,8,En riesgo
4050,Ernesto Antúnez Bravo,2023-07-01,2023-07-01,1998,19.99,8.0,0.4002,1,1,66.6,0.015,19.99,8.0,Bajo,913,True,0,0.0,2,3,1,6,En riesgo
4051,Fabián Cuadrado Bellido,2021-01-31,2021-01-31,1998,19.99,8.0,0.4002,1,1,66.6,0.015,19.99,8.0,Bajo,1794,True,0,0.0,1,3,1,5,En riesgo
4052,Fabián Delgado Antúnez,2023-07-20,2023-07-20,1998,129.9,51.96,0.4,1,1,66.6,0.015,129.9,51.96,Medio,894,True,1,1.0,2,3,2,7,En riesgo
4053,Ciro Alcaraz Coronado,2025-09-25,2025-09-25,1998,179.97,72.0,0.4001,1,1,66.6,0.015,179.97,72.0,Medio,96,False,0,0.0,3,3,3,9,Leales
4054,Ernesto Becerra Guerrero,2021-02-10,2021-02-10,1998,129.9,51.96,0.4,1,1,66.6,0.015,129.9,51.96,Medio,1784,True,0,0.0,1,3,2,6,En riesgo
4055,Efrén Fariña Buitrago,2023-08-25,2023-08-25,1998,79.99,32.0,0.4001,1,1,66.6,0.015,79.99,32.0,Medio,858,True,0,0.0,2,3,2,7,En riesgo
4056,Gael Boix Gálvez,2025-09-01,2025-09-01,1998,129.9,51.96,0.4,1,1,66.6,0.015,129.9,51.96,Medio,120,False,0,0.0,3,3,2,8,Leales
4057,Ernesto Escobar Bandeira,2024-12-20,2024-12-20,1998,79.99,32.0,0.4001,1,1,66.6,0.015,79.99,32.0,Medio,375,True,0,0.0,3,3,2,8,Leales
4058,Beltrán Boix Antúnez,2024-12-07,2024-12-07,1998,129.99,52.0,0.4,1,1,66.6,0.015,129.99,52.0,Medio,388,True,0,0.0,3,3,2,8,Leales
4059,Fermín Caparrós Fariña,2021-02-24,2021-02-24,1998,179.99,72.0,0.4,1,1,66.6,0.015,179.99,72.0,Medio,1770,True,0,0.0,1,3,3,7,En riesgo
4060,Guadalupe Coronado Echevarría,2023-07-12,2023-07-12,1998,39.9,15.96,0.4,1,1,66.6,0.015,39.9,15.96,Bajo,902,True,0,0.0,2,3,1,6,En riesgo
4061,Aitor Heredia Arce,2023-07-12,2023-07-12,1998,399.99,160.0,0.4,1,1,66.6,0.015,399.99,160.0,Alto,902,True,0,0.0,2,3,4,9,En riesgo
4062,Bárbara Guerrero Castell,2024-11-26,2024-11-26,1998,179.98,72.0,0.4,1,1,66.6,0.015,179.98,72.0,Medio,399,True,0,0.0,3,3,3,9,Leales
4063,Gaspar Bravo Encinas,2022-06-20,2022-06-20,1998,199.9,79.96,0.4,1,1,66.6,0.015,199.9,79.96,Medio,1289,True,0,0.0,2,3,3,8,En riesgo
4064,Aurelio Almeida Bravo,2022-05-09,2022-05-09,1998,299.98,120.0,0.4,1,1,66.6,0.015,299.98,120.0,Medio,1331,True,0,0.0,1,3,3,7,En riesgo
4065,Ayla Acedo Bustillo,2022-04-22,2022-04-22,1998,199.9,79.96,0.4,1,1,66.6,0.015,199.9,79.96,Medio,1348,True,0,0.0,1,3,3,7,En riesgo
4066,Guadalupe Galán Ballester,2024-11-23,2024-11-23,1998,39.9,15.96,0.4,1,1,66.6,0.015,39.9,15.96,Bajo,402,True,0,0.0,3,3,1,7,Leales
4067,Fermín Carrillo Colunga,2022-04-28,2022-04-28,1998,319.98,128.0,0.4,1,1,66.6,0.015,319.98,128.0,Alto,1342,True,0,0.0,1,3,4,8,En riesgo
4068,Baltasar Galán Chacón,2022-04-16,2022-04-16,1998,79.99,32.0,0.4001,1,1,66.6,0.015,79.99,32.0,Medio,1354,True,0,0.0,1,3,2,6,En riesgo
4069,Cloe Colunga Calatayud,2021-03-27,2021-03-27,1998,799.98,320.0,0.4,1,1,66.6,0.015,799.98,320.0,Alto,1739,True,0,0.0,1,3,4,8,En riesgo
4070,Gael Heredia Galán,2021-01-31,2021-01-31,1998,99.9,39.96,0.4,1,1,66.6,0.015,99.9,39.96,Medio,1794,True,0,0.0,1,3,2,6,En riesgo
4071,Cruz Carrillo Encinas,2024-12-11,2024-12-11,1998,569.97,228.0,0.4,1,1,66.6,0.015,569.97,228.0,Alto,384,True,1,1.0,3,3,4,10,Leales
4072,Bárbara Carrillo Carrillo,2025-09-24,2025-09-24,1998,49.8,19.92,0.4,1,1,66.6,0.015,49.8,19.92,Bajo,97,False,0,0.0,3,3,1,7,Leales
4073,Eulalia Bravo Ibarra,2023-07-02,2023-07-02,1998,39.98,-80.0,0.0,1,1,66.6,0.015,39.98,0.0,Bajo,912,True,0,0.0,2,3,1,6,En riesgo
4074,Berta Bandeira Gálvez,2023-08-01,2023-08-01,1998,99.98,40.0,0.4001,1,1,66.6,0.015,99.98,40.0,Medio,882,True,0,0.0,2,3,2,7,En riesgo
4075,Hilda Avilés Caparrós,2023-07-29,2023-07-29,1998,25.99,10.4,0.4002,1,1,66.6,0.015,25.99,10.4,Bajo,885,True,1,1.0,2,3,1,6,En riesgo
4076,Aitor Arcos Argüelles,2025-09-09,2025-09-09,1998,29.99,12.0,0.4001,1,1,66.6,0.015,29.99,12.0,Bajo,112,False,0,0.0,3,3,1,7,Leales
4077,Gonzalo Benavente Castell,2022-04-13,2022-04-13,1998,249.99,100.0,0.4,1,1,66.6,0.015,249.99,100.0,Medio,1357,True,0,0.0,1,3,3,7,En riesgo
4078,Anabel Almeida Falcón,2021-02-26,2021-02-26,1998,319.98,128.0,0.4,1,1,66.6,0.015,319.98,128.0,Alto,1768,True,0,0.0,1,3,4,8,En riesgo
4079,Aitor Abarca Delgado,2024-12-06,2024-12-06,1998,59.99,24.0,0.4001,1,1,66.6,0.015,59.99,24.0,Bajo,389,True,0,0.0,3,3,1,7,Leales
4080,Guadalupe Durán Escobar,2024-12-20,2024-12-20,1998,149.9,59.96,0.4,1,1,66.6,0.015,149.9,59.96,Medio,375,True,0,0.0,3,3,2,8,Leales
4081,Genoveva Arcos Gálvez,2023-07-20,2023-07-20,1998,239.98,96.0,0.4,1,1,66.6,0.015,239.98,96.0,Medio,894,True,0,0.0,2,3,3,8,En riesgo
4082,Ainoa Casillas Bellido,2021-01-10,2021-01-10,1998,129.9,51.96,0.4,1,1,66.6,0.015,129.9,51.96,Medio,1815,True,0,0.0,1,3,2,6,En riesgo
4083,Anabel Boix Boix,2021-02-20,2021-02-20,1998,199.98,80.0,0.4,1,1,66.6,0.015,199.98,80.0,Medio,1774,True,0,0.0,1,3,3,7,En riesgo
4084,Baltasar Colunga Casillas,2021-01-08,2021-01-08,1998,25.99,10.4,0.4002,1,1,66.6,0.015,25.99,10.4,Bajo,1817,True,0,0.0,1,3,1,5,En riesgo
4085,Iker Durán Fariña,2023-08-29,2023-08-29,1998,249.99,100.0,0.4,1,1,66.6,0.015,249.99,100.0,Medio,854,True,0,0.0,2,3,3,8,En riesgo
4086,Constanza Galán Andrade,2022-04-06,2022-04-06,1998,199.99,80.0,0.4,1,1,66.6,0.015,199.99,80.0,Medio,1364,True,0,0.0,1,3,3,7,En riesgo
4087,Carles Balaguer Ariza,2021-03-13,2021-03-13,1998,249.99,100.0,0.4,1,1,66.6,0.015,249.99,100.0,Medio,1753,True,1,1.0,1,3,3,7,En riesgo
4088,Eric Ballester Espinosa,2024-11-05,2024-11-05,1998,89.99,36.0,0.4,1,1,66.6,0.015,89.99,36.0,Medio,420,True,0,0.0,3,3,2,8,Leales
4089,Bárbara Ballester Calatayud,2025-09-09,2025-09-09,1998,259.98,104.0,0.4,1,1,66.6,0.015,259.98,104.0,Medio,112,False,0,0.0,3,3,3,9,Leales
4090,Elisa Bellido Casillas,2022-05-14,2022-05-14,1998,25.99,10.4,0.4002,1,1,66.6,0.015,25.99,10.4,Bajo,1326,True,0,0.0,1,3,1,5,En riesgo
4091,Ariadna Argüelles Delgado,2024-12-12,2024-12-12,1998,59.99,24.0,0.4001,1,1,66.6,0.015,59.99,24.0,Bajo,383,True,0,0.0,3,3,1,7,Leales
4092,Casilda Bandeira Cazorla,2021-02-16,2021-02-16,1998,24.99,10.0,0.4002,1,1,66.6,0.015,24.99,10.0,Bajo,1778,True,0,0.0,1,3,1,5,En riesgo
4093,Ariadna Acedo Alcaraz,2024-11-07,2024-11-07,1998,149.9,59.96,0.4,1,1,66.6,0.015,149.9,59.96,Medio,418,True,0,0.0,3,3,2,8,Leales
4094,Arán Bustillo Gimeno,2023-07-28,2023-07-28,1998,89.99,36.0,0.4,1,1,66.6,0.015,89.99,36.0,Medio,886,True,0,0.0,2,3,2,7,En riesgo
4095,Ainoa Ariza Cañete,2025-09-30,2025-09-30,1998,59.99,24.0,0.4001,1,1,66.6,0.015,59.99,24.0,Bajo,91,False,0,0.0,4,3,1,8,Leales
4096,Estela Becerra Castell,2022-04-21,2022-04-21,1998,25.99,10.4,0.4002,1,1,66.6,0.015,25.99,10.4,Bajo,1349,True,0,0.0,1,3,1,5,En riesgo
4097,Iliana Coronado Figueroa,2022-05-26,2022-05-26,1998,39.9,15.96,0.4,1,1,66.6,0.015,39.9,15.96,Bajo,1314,True,0,0.0,1,3,1,5,En riesgo
4098,Brais Durán Bandeira,2023-08-27,2023-08-27,1998,239.98,96.0,0.4,1,1,66.6,0.015,239.98,96.0,Medio,856,True,1,1.0,2,3,3,8,En riesgo
4099,Gonzalo Arce Acedo,2022-06-08,2022-06-08,1998,249.99,100.0,0.4,1,1,66.6,0.015,249.99,100.0,Medio,1301,True,0,0.0,1,3,3,7,En riesgo
4100,Flavia Castell Gimeno,2023-07-18,2023-07-18,1998,34.99,14.0,0.4001,1,1,66.6,0.015,34.99,14.0,Bajo,896,True,0,0.0,2,3,1,6,En riesgo
4101,Anabel Echevarría Chacón,2024-11-09,2024-11-09,1998,199.9,79.96,0.4,1,1,66.6,0.015,199.9,79.96,Medio,416,True,0,0.0,3,3,3,9,Leales
4102,Dámaso Cabezas Falcón,2021-03-30,2021-03-30,1998,189.99,76.0,0.4,1,1,66.6,0.015,189.99,76.0,Medio,1736,True,0,0.0,1,3,3,7,En riesgo
4103,Dámaso Cañete Alcaraz,2021-02-26,2021-02-26,1998,199.9,79.96,0.4,1,1,66.6,0.015,199.9,79.96,Medio,1768,True,0,0.0,1,3,3,7,En riesgo
4104,Brais Boix Bravo,2021-01-12,2021-01-12,1998,129.99,52.0,0.4,1,1,66.6,0.015,129.99,52.0,Medio,1813,True,0,0.0,1,3,2,6,En riesgo
4105,Alberto Chacón Astorga,2024-11-23,2024-11-23,1998,259.8,103.92,0.4,1,1,66.6,0.015,259.8,103.92,Medio,402,True,0,0.0,3,3,3,9,Leales
4106,Fabián Bandeira Arce,2024-11-26,2024-11-26,1998,119.98,48.0,0.4001,1,1,66.6,0.015,119.98,48.0,Medio,399,True,0,0.0,3,3,2,8,Leales
4107,Brais Boix Durán,2023-07-31,2023-07-31,1998,19.99,8.0,0.4002,1,1,66.6,0.015,19.99,8.0,Bajo,883,True,0,0.0,2,3,1,6,En riesgo
4108,Delfina Cabezas Alcántara,2022-06-15,2022-06-15,1998,79.99,32.0,0.4001,1,1,66.6,0.015,79.99,32.0,Medio,1294,True,0,0.0,2,3,2,7,En riesgo
4109,Fermín Bravo Alcántara,2025-09-27,2025-09-27,1998,24.99,10.0,0.4002,1,1,66.6,0.015,24.99,10.0,Bajo,94,False,0,0.0,3,3,1,7,Leales
4110,Berta Guerrero Granados,2022-04-11,2022-04-11,1998,49.99,20.0,0.4001,1,1,66.6,0.015,49.99,20.0,Bajo,1359,True,0,0.0,1,3,1,5,En riesgo
4111,Carles Coronado Fariña,2023-08-03,2023-08-03,1998,159.98,64.0,0.4001,1,1,66.6,0.015,159.98,64.0,Medio,880,True,1,1.0,2,3,3,8,En riesgo
4112,Eric Alcaraz Arcos,2022-06-14,2022-06-14,1998,599.98,240.0,0.4,1,1,66.6,0.015,599.98,240.0,Alto,1295,True,0,0.0,2,3,4,9,En riesgo
4113,Aitor Aguirre Bielsa,2022-04-11,2022-04-11,1998,379.98,152.0,0.4,1,1,66.6,0.015,379.98,152.0,Alto,1359,True,1,1.0,1,3,4,8,En riesgo
4114,Estela Acedo Calatayud,2023-08-22,2023-08-22,1998,99.99,40.0,0.4,1,1,66.6,0.015,99.99,40.0,Medio,861,True,0,0.0,2,3,2,7,En riesgo
4115,Gracia Cuadrado Granados,2021-03-25,2021-03-25,1998,59.98,24.0,0.4001,1,1,66.6,0.015,59.98,24.0,Bajo,1741,True,0,0.0,1,3,1,5,En riesgo
4116,Eneko Almeida Antúnez,2025-10-18,2025-10-18,1998,299.99,120.0,0.4,1,1,66.6,0.015,299.99,120.0,Medio,73,False,0,0.0,4,3,3,10,Leales
4117,Hilda Carrillo Colunga,2022-06-17,2022-06-17,1998,239.98,96.0,0.4,1,1,66.6,0.015,239.98,96.0,Medio,1292,True,0,0.0,2,3,3,8,En riesgo
4118,Anselmo Andrade Alcántara,2021-02-05,2021-02-05,1998,259.98,104.0,0.4,1,1,66.6,0.015,259.98,104.0,Medio,1789,True,0,0.0,1,3,3,7,En riesgo
4119,Arán Gálvez Casillas,2025-10-22,2025-10-22,1998,249.99,100.0,0.4,1,1,66.6,0.015,249.99,100.0,Medio,69,False,0,0.0,4,3,3,10,Leales
4120,Gracia Andrade Encinas,2023-07-03,2023-07-03,1998,199.9,79.96,0.4,1,1,66.6,0.015,199.9,79.96,Medio,911,True,0,0.0,2,3,3,8,En riesgo
4121,Gumersindo Delgado Cazorla,2021-03-21,2021-03-21,1998,299.98,120.0,0.4,1,1,66.6,0.015,299.98,120.0,Medio,1745,True,0,0.0,1,3,3,7,En riesgo
4122,Iliana Argüelles Argüelles,2025-10-30,2025-10-30,1998,89.99,36.0,0.4,1,1,66.6,0.015,89.99,36.0,Medio,61,False,0,0.0,4,3,2,9,Leales
4123,Fabián Arenas Balaguer,2024-11-21,2024-11-21,1998,24.9,9.96,0.4,1,1,66.6,0.015,24.9,9.96,Bajo,404,True,0,0.0,3,3,1,7,Leales
4124,Ainoa Bravo Astorga,2024-12-28,2024-12-28,1998,149.99,60.0,0.4,1,1,66.6,0.015,149.99,60.0,Medio,367,True,0,0.0,3,3,3,9,Leales
4125,Caleb Acedo Cuadrado,2021-02-09,2021-02-09,1998,359.98,144.0,0.4,1,1,66.6,0.015,359.98,144.0,Alto,1785,True,0,0.0,1,3,4,8,En riesgo
4126,Efrén Aguirre Caparrós,2024-11-23,2024-11-23,1998,319.98,128.0,0.4,1,1,66.6,0.015,319.98,128.0,Alto,402,True,0,0.0,3,3,4,10,Leales
4127,Casilda Becerra Astorga,2023-07-31,2023-07-31,1998,149.99,60.0,0.4,1,1,66.6,0.015,149.99,60.0,Medio,883,True,0,0.0,2,3,3,8,En riesgo
4128,Ema Heredia Caparrós,2022-06-12,2022-06-12,1998,49.9,19.96,0.4,1,1,66.6,0.015,49.9,19.96,Bajo,1297,True,1,1.0,2,3,1,6,En riesgo
4129,Cloe Castell Ballester,2023-08-29,2023-08-29,1998,79.99,32.0,0.4001,1,1,66.6,0.015,79.99,32.0,Medio,854,True,0,0.0,2,3,2,7,En riesgo
4130,Elisa Calatayud Andrade,2024-12-13,2024-12-13,1998,39.99,16.0,0.4001,1,1,66.6,0.015,39.99,16.0,Bajo,382,True,0,0.0,3,3,1,7,Leales
4131,Hélder Durán Benavente,2024-11-06,2024-11-06,1998,24.9,9.96,0.4,1,1,66.6,0.015,24.9,9.96,Bajo,419,True,0,0.0,3,3,1,7,Leales
4132,Iliana Bandeira Chacón,2024-12-19,2024-12-19,1998,59.99,24.0,0.4001,1,1,66.6,0.015,59.99,24.0,Bajo,376,True,0,0.0,3,3,1,7,Leales
4133,Bárbara Bielsa Ariza,2021-01-04,2021-01-04,1998,359.98,144.0,0.4,1,1,66.6,0.015,359.98,144.0,Alto,1821,True,0,0.0,1,3,4,8,En riesgo
4134,Baltasar Bielsa Cazorla,2024-11-11,2024-11-11,1998,29.99,12.0,0.4001,1,1,66.6,0.015,29.99,12.0,Bajo,414,True,0,0.0,3,3,1,7,Leales
4135,Anabel Astorga Heredia,2021-03-30,2021-03-30,1998,39.9,15.96,0.4,1,1,66.6,0.015,39.9,15.96,Bajo,1736,True,1,1.0,1,3,1,5,En riesgo
4136,Adriano Delgado Almeida,2024-12-06,2024-12-06,1998,39.99,16.0,0.4001,1,1,66.6,0.015,39.99,16.0,Bajo,389,True,0,0.0,3,3,1,7,Leales
4137,Ariadna Buitrago Fariña,2024-11-03,2024-11-03,1998,399.99,160.0,0.4,1,1,66.6,0.015,399.99,160.0,Alto,422,True,1,1.0,2,3,4,9,En riesgo
4138,Ciro Arce Figueroa,2022-06-04,2022-06-04,1998,99.9,39.96,0.4,1,1,66.6,0.015,99.9,39.96,Medio,1305,True,0,0.0,1,3,2,6,En riesgo
4139,Homero Cabezas Buitrago,2025-09-03,2025-09-03,1998,179.98,72.0,0.4,1,1,66.6,0.015,179.98,72.0,Medio,118,False,1,1.0,3,3,3,9,Leales
4140,Domingo Espinosa Carmona,2023-08-19,2023-08-19,1998,89.99,36.0,0.4,1,1,66.6,0.015,89.99,36.0,Medio,864,True,0,0.0,2,3,2,7,En riesgo
4141,Ciro Alcaraz Bermúdez,2021-01-26,2021-01-26,1998,39.9,15.96,0.4,1,1,66.6,0.015,39.9,15.96,Bajo,1799,True,0,0.0,1,3,1,5,En riesgo
4142,Eneko Alcaraz Falcón,2023-07-31,2023-07-31,1998,69.98,28.0,0.4001,1,1,66.6,0.015,69.98,28.0,Bajo,883,True,0,0.0,2,3,1,6,En riesgo
4143,Aitor Caparrós Cañete,2024-12-23,2024-12-23,1998,79.99,32.0,0.4001,1,1,66.6,0.015,79.99,32.0,Medio,372,True,0,0.0,3,3,2,8,Leales
4144,Casilda Chacón Castell,2022-06-21,2022-06-21,1998,99.99,40.0,0.4,1,1,66.6,0.015,99.99,40.0,Medio,1288,True,0,0.0,2,3,2,7,En riesgo
4145,Casilda Escobar Balaguer,2024-12-14,2024-12-14,1998,59.99,24.0,0.4001,1,1,66.6,0.015,59.99,24.0,Bajo,381,True,0,0.0,3,3,1,7,Leales
4146,Homero Cabezas Chacón,2024-12-23,2024-12-23,1998,279.98,112.0,0.4,1,1,66.6,0.015,279.98,112.0,Medio,372,True,0,0.0,3,3,3,9,Leales
4147,Gael Bermúdez Avilés,2024-11-17,2024-11-17,1998,49.99,20.0,0.4001,1,1,66.6,0.015,49.99,20.0,Bajo,408,True,0,0.0,3,3,1,7,Leales
4148,Anselmo Cazorla Casillas,2022-06-18,2022-06-18,1998,129.99,52.0,0.4,1,1,66.6,0.015,129.99,52.0,Medio,1291,True,0,0.0,2,3,2,7,En riesgo
4149,Ernesto Antúnez Abarca,2024-11-10,2024-11-10,1998,299.99,120.0,0.4,1,1,66.6,0.015,299.99,120.0,Medio,415,True,0,0.0,3,3,3,9,Leales
4150,Ema Arce Fariña,2024-11-17,2024-11-17,1998,99.99,40.0,0.4,1,1,66.6,0.015,99.99,40.0,Medio,408,True,0,0.0,3,3,2,8,Leales
4151,Guadalupe Chacón Heredia,2024-11-12,2024-11-12,1998,259.98,104.0,0.4,1,1,66.6,0.015,259.98,104.0,Medio,413,True,0,0.0,3,3,3,9,Leales
4152,Gael Cuadrado Ballester,2024-12-24,2024-12-24,1998,39.9,15.96,0.4,1,1,66.6,0.015,39.9,15.96,Bajo,371,True,0,0.0,3,3,1,7,Leales
4153,Domingo Bellido Calatayud,2022-04-30,2022-04-30,1998,149.99,60.0,0.4,1,1,66.6,0.015,149.99,60.0,Medio,1340,True,0,0.0,1,3,3,7,En riesgo
4154,Ariadna Fariña Fariña,2022-06-28,2022-06-28,1998,189.99,76.0,0.4,1,1,66.6,0.015,189.99,76.0,Medio,1281,True,0,0.0,2,3,3,8,En riesgo
4155,Aitor Figueroa Calvo,2025-10-12,2025-10-12,1998,199.99,80.0,0.4,1,1,66.6,0.015,199.99,80.0,Medio,79,False,0,0.0,4,3,3,10,Leales
4156,Anselmo Antúnez Falcón,2025-10-24,2025-10-24,1998,199.98,80.0,0.4,1,1,66.6,0.015,199.98,80.0,Medio,67,False,0,0.0,4,3,3,10,Leales
4157,Ciro Calvo Fariña,2022-05-28,2022-05-28,1998,149.99,60.0,0.4,1,1,66.6,0.015,149.99,60.0,Medio,1312,True,0,0.0,1,3,3,7,En riesgo
4158,Iago Bandeira Durán,2024-11-01,2024-11-01,1998,599.98,240.0,0.4,1,1,66.6,0.015,599.98,240.0,Alto,424,True,0,0.0,2,3,4,9,En riesgo
4159,Gracia Arenas Antúnez,2023-08-09,2023-08-09,1998,79.8,31.92,0.4,1,1,66.6,0.015,79.8,31.92,Medio,874,True,0,0.0,2,3,1,6,En riesgo
4160,Fabián Chacón Balaguer,2024-12-08,2024-12-08,1998,199.9,79.96,0.4,1,1,66.6,0.015,199.9,79.96,Medio,387,True,0,0.0,3,3,3,9,Leales
4161,Eneko Arce Adán,2023-08-06,2023-08-06,1998,149.99,60.0,0.4,1,1,66.6,0.015,149.99,60.0,Medio,877,True,0,0.0,2,3,3,8,En riesgo
4162,Guadalupe Calatayud Granados,2024-12-18,2024-12-18,1998,79.99,32.0,0.4001,1,1,66.6,0.015,79.99,32.0,Medio,377,True,0,0.0,3,3,2,8,Leales
4163,Caleb Coronado Casillas,2025-09-11,2025-09-11,1998,179.8,71.92,0.4,1,1,66.6,0.015,179.8,71.92,Medio,110,False,0,0.0,3,3,3,9,Leales
4164,Iliana Almeida Bielsa,2025-09-12,2025-09-12,1998,89.99,36.0,0.4,1,1,66.6,0.015,89.99,36.0,Medio,109,False,0,0.0,3,3,2,8,Leales
4165,Clara Boix Astorga,2025-09-04,2025-09-04,1998,159.99,64.0,0.4,1,1,66.6,0.015,159.99,64.0,Medio,117,False,0,0.0,3,3,3,9,Leales
4166,Anabel Arcos Arce,2024-12-06,2024-12-06,1998,299.99,120.0,0.4,1,1,66.6,0.015,299.99,120.0,Medio,389,True,0,0.0,3,3,3,9,Leales
4167,Iago Escobar Argüelles,2024-12-07,2024-12-07,1998,129.9,51.96,0.4,1,1,66.6,0.015,129.9,51.96,Medio,388,True,0,0.0,3,3,2,8,Leales
4168,Candelaria Alcaraz Calvo,2022-05-24,2022-05-24,1998,359.98,144.0,0.4,1,1,66.6,0.015,359.98,144.0,Alto,1316,True,0,0.0,1,3,4,8,En riesgo
4169,Ema Gimeno Encinas,2025-09-21,2025-09-21,1998,49.98,20.0,0.4002,1,1,66.6,0.015,49.98,20.0,Bajo,100,False,0,0.0,3,3,1,7,Leales
4170,Genoveva Galán Godoy,2022-05-18,2022-05-18,1998,119.99,48.0,0.4,1,1,66.6,0.015,119.99,48.0,Medio,1322,True,0,0.0,1,3,2,6,En riesgo
4171,Alberto Antúnez Chacón,2022-06-04,2022-06-04,1998,129.9,51.96,0.4,1,1,66.6,0.015,129.9,51.96,Medio,1305,True,0,0.0,1,3,2,6,En riesgo
4172,Anabel Espinosa Espinosa,2021-01-08,2021-01-08,1998,89.99,36.0,0.4,1,1,66.6,0.015,89.99,36.0,Medio,1817,True,0,0.0,1,3,2,6,En riesgo
4173,Adriano Gálvez Antúnez,2024-12-30,2024-12-30,1998,129.99,52.0,0.4,1,1,66.6,0.015,129.99,52.0,Medio,365,True,0,0.0,3,3,2,8,Leales
4174,Hélder Casillas Antúnez,2023-08-20,2023-08-20,1998,599.98,240.0,0.4,1,1,66.6,0.015,599.98,240.0,Alto,863,True,0,0.0,2,3,4,9,En riesgo
4175,Elisa Castell Delgado,2024-11-18,2024-11-18,1998,249.99,100.0,0.4,1,1,66.6,0.015,249.99,100.0,Medio,407,True,0,0.0,3,3,3,9,Leales
4176,Alberto Espinosa Escobar,2022-05-24,2022-05-24,1998,89.99,36.0,0.4,1,1,66.6,0.015,89.99,36.0,Medio,1316,True,0,0.0,1,3,2,6,En riesgo
4177,Eulalia Avilés Echevarría,2024-11-06,2024-11-06,1998,49.99,20.0,0.4001,1,1,66.6,0.015,49.99,20.0,Bajo,419,True,0,0.0,3,3,1,7,Leales
4178,Hélder Echevarría Arenas,2021-02-24,2021-02-24,1998,199.99,80.0,0.4,1,1,66.6,0.015,199.99,80.0,Medio,1770,True,0,0.0,1,3,3,7,En riesgo
