customer_id,ingresos_t,full_name,margen_t,frecuencia_t,ticket_medio,tasa_devolucion,cltv,pc1,pc2,cluster,cluster_label,segmento_cltv,dias_sin_compra,churn_proxy,R_score,F_score,M_score,segmento_rfm
4972,199.8,Bárbara Caparrós Carrillo,0.4,0.015,199.8,0.0,79.84,0.4013091113476315,-0.2364845914652712,1,Regular,Medio,87,False,4,3,3,Leales
4973,79.99,Eneko Arcos Bustillo,0.4001,0.015,79.99,0.0,31.97,-0.7414636459017958,-0.3777206163317666,1,Regular,Medio,895,True,2,3,2,En riesgo
4974,24.9,Ciro Balaguer Cañete,0.4,0.015,24.9,0.0,9.95,-1.4248557147896972,-0.4118566603798227,1,Regular,Bajo,885,True,2,3,1,En riesgo
4975,89.9,Hélder Gálvez Bandeira,0.4,0.015,89.9,0.0,35.92,-0.0737279627536423,-0.2602081343821755,1,Regular,Medio,80,False,4,3,2,Leales
4976,399.99,Brais Bellido Adán,0.4,0.015,399.99,0.0,159.84,0.6105564153054553,-0.2549031171020109,1,Regular,Alto,373,True,3,3,4,Leales
4977,79.99,Fabián Almeida Cañete,0.4001,0.015,79.99,0.0,31.97,-0.3600458757972428,-0.3050388709724747,1,Regular,Medio,375,True,3,3,2,Leales
4978,99.9,Eric Barrenechea Arcos,0.4,0.015,99.9,0.0,39.92,-0.0024262661001668,-0.2554176641222489,1,Regular,Medio,69,False,4,3,2,Leales
4979,99.9,Carles Cabezas Falcón,0.4,0.015,99.9,0.0,39.92,-0.2217414839102847,-0.2972096677038418,1,Regular,Medio,368,True,3,3,2,Leales
4980,49.99,Almudena Carrillo Ibarra,0.4001,0.015,49.99,0.0,19.98,-0.4210583334957042,-0.2776680478989571,1,Regular,Bajo,76,False,4,3,1,Leales
4981,299.99,Casilda Aguirre Echevarría,0.4,0.015,299.99,0.0,119.88,-0.2607937930124634,-0.3967676002083156,1,Regular,Medio,1324,True,1,3,3,En riesgo
4982,319.98,Iliana Escobar Argüelles,0.4,0.015,319.98,0.0,127.86,0.4771852963111186,-0.2615601853966834,1,Regular,Alto,371,True,3,3,4,Leales
4983,159.98,Ariadna Chacón Calvo,0.4001,0.015,159.98,1.0,63.94,-1.3288300206414505,3.272863964014955,0,Bajo valor,Medio,1818,True,1,3,3,En riesgo
4984,59.99,Baltasar Cazorla Godoy,0.4001,0.015,59.99,0.0,23.98,-0.3264976607007311,-0.2747422013091355,1,Regular,Bajo,95,False,3,3,1,Leales
4985,799.98,Anselmo Alcántara Galán,0.4,0.015,799.98,0.0,319.67,1.022413563321004,-0.2347359189805722,1,Regular,Alto,383,True,3,3,4,Leales
4986,39.9,Alexia Coronado Bustillo,0.4,0.015,39.9,0.0,15.94,-1.1663848918904025,-0.4011108496880571,1,Regular,Bajo,910,True,2,3,1,En riesgo
4987,89.99,Genoveva Godoy Boix,0.4,0.015,89.99,0.0,35.96,-0.3137149946141097,-0.3060226991393465,1,Regular,Medio,408,True,3,3,2,Leales
4988,129.99,Anabel Astorga Arenas,0.4,0.015,129.99,0.0,51.94,-1.131587997703423,-0.4925840606094391,1,Regular,Medio,1824,True,1,3,2,En riesgo
4989,599.98,Aitor Benavente Bravo,0.4,0.015,599.98,0.0,239.75,0.8520339010609985,-0.2429907393727204,1,Regular,Alto,378,True,3,3,4,Leales
4990,19.99,Fermín Colunga Arenas,0.4002,0.015,19.99,0.0,7.99,-1.8544051586428176,-0.475994320730737,1,Regular,Bajo,1297,True,2,3,1,En riesgo
4991,199.9,Eric Encinas Falcón,0.4,0.015,199.9,0.0,79.88,-0.4969214890558834,-0.4076904929160713,1,Regular,Medio,1312,True,1,3,3,En riesgo
4992,109.8,Estela Aguirre Astorga,0.4,0.015,109.8,1.0,43.88,-1.163463204805968,3.335859722074945,0,Bajo valor,Medio,1284,True,2,3,2,En riesgo
4993,39.9,Iker Heredia Ballester,0.4,0.015,39.9,0.0,15.94,-0.806971993138035,-0.3326222819456474,1,Regular,Bajo,420,True,3,3,1,Leales
4994,189.99,Bárbara Argüelles Espinosa,0.4,0.015,189.99,0.0,75.92,-0.2128998296300402,-0.3493047091437098,1,Regular,Medio,883,True,2,3,3,En riesgo
4995,149.9,Gaspar Durán Guerrero,0.4,0.015,149.9,0.0,59.9,0.2406900449469157,-0.2430128241458121,1,Regular,Medio,70,False,4,3,2,Leales
4996,299.99,Aurelio Espinosa Calatayud,0.4,0.015,299.99,0.0,119.88,0.424291201752253,-0.2662200037360489,1,Regular,Medio,390,True,3,3,3,Leales
4997,349.99,Ernesto Bravo Falcón,0.4,0.015,349.99,0.0,139.86,-0.5014258288170813,-0.4555742518675434,1,Regular,Alto,1779,True,1,3,4,En riesgo
4998,79.99,Berta Ballester Alcaraz,0.4001,0.015,79.99,0.0,31.97,-0.1568675636453944,-0.2663218643099287,1,Regular,Medio,98,False,3,3,2,Leales
4999,179.99,Efrén Bustillo Galán,0.4,0.015,179.99,0.0,71.92,-0.5733549684276172,-0.4134592330429645,1,Regular,Medio,1330,True,1,3,3,En riesgo
5000,119.99,Fabián Caparrós Guerrero,0.4,0.015,119.99,0.0,47.95,-0.841559444179558,-0.4306240221167582,1,Regular,Medio,1363,True,1,3,2,En riesgo
5001,24.9,Hélder Heredia Ballester,0.4,0.015,24.9,1.0,9.95,-2.4042128462209327,3.221929617097074,0,Bajo valor,Bajo,1775,True,1,3,1,En riesgo
5002,34.99,Gumersindo Chacón Bravo,0.4001,0.015,34.99,1.0,13.99,-2.2217574339875816,3.228968967283682,0,Bajo valor,Bajo,1798,True,1,3,1,En riesgo
5003,89.9,Alexia Carmona Colunga,0.4,0.015,89.9,0.0,35.92,-1.3287391255399696,-0.4993590311316919,1,Regular,Medio,1791,True,1,3,2,En riesgo
5004,129.99,Gael Almeida Cuadrado,0.4,0.015,129.99,0.0,51.94,-1.1015146735221026,-0.4868533845330334,1,Regular,Medio,1783,True,1,3,2,En riesgo
5005,199.9,Aitor Balaguer Antúnez,0.4,0.015,199.9,0.0,79.88,-0.8211265936447535,-0.4694699764714695,1,Regular,Medio,1754,True,1,3,3,En riesgo
5006,119.97,Iago Heredia Alcántara,0.4001,0.015,119.97,1.0,47.95,-1.1469341747200088,3.331608110484359,0,Bajo valor,Medio,1334,True,1,3,2,En riesgo
5007,149.99,Cruz Caparrós Bandeira,0.4,0.015,149.99,0.0,59.94,0.2168459248309497,-0.2476067359730029,1,Regular,Medio,103,False,3,3,3,Leales
5008,319.98,Delfina Durán Fariña,0.4,0.015,319.98,0.0,127.86,0.4390435193006634,-0.2688283599326126,1,Regular,Alto,423,True,2,3,4,En riesgo
5009,79.8,Dario Guerrero Adán,0.4,0.015,79.8,0.0,31.89,-1.367824983477795,-0.4968800650272912,1,Regular,Bajo,1747,True,1,3,1,En riesgo
5010,149.99,Bárbara Durán Coronado,0.4,0.015,149.99,0.0,59.94,-0.013471728655261,-0.2914953283630369,1,Regular,Medio,417,True,3,3,3,Leales
5011,189.99,Eulalia Bermúdez Bandeira,0.4,0.015,189.99,0.0,75.92,-0.5121660800197664,-0.4063319247333081,1,Regular,Medio,1291,True,2,3,3,En riesgo
5012,359.98,Casilda Adán Guerrero,0.4,0.015,359.98,0.0,143.85,-0.5166963729661171,-0.4608495294129818,1,Regular,Alto,1823,True,1,3,4,En riesgo
5013,319.98,Anabel Gálvez Astorga,0.4,0.015,319.98,0.0,127.86,-0.2299045698057834,-0.3963009594858324,1,Regular,Alto,1335,True,1,3,4,En riesgo
5014,569.97,Asier Granados Guerrero,0.4,0.015,569.97,0.0,227.76,1.0109742765165677,-0.2083862049297488,1,Regular,Alto,119,False,3,3,4,Leales
5015,699.98,Delfina Gimeno Escobar,0.4,0.015,699.98,0.0,279.71,0.2403966283116139,-0.3725149331598543,1,Regular,Alto,1339,True,1,3,4,En riesgo
5016,39.98,Arán Chacón Adán,0.4002,0.015,39.98,0.0,15.98,-0.8043211089346176,-0.3322818325759438,1,Regular,Bajo,418,True,3,3,1,Leales
5017,39.9,Iliana Guerrero Galán,0.4,0.015,39.9,0.0,15.94,-1.1304436020151656,-0.3942619929138162,1,Regular,Bajo,861,True,2,3,1,En riesgo
5018,139.99,Gumersindo Ballester Alcaraz,0.4,0.015,139.99,0.0,55.94,-0.0278485180126229,-0.2884594989914492,1,Regular,Medio,380,True,3,3,2,Leales
5019,149.7,Aitor Chacón Echevarría,0.4,0.015,149.7,0.0,59.82,-0.676983118634858,-0.4177698946766929,1,Regular,Medio,1320,True,1,3,2,En riesgo
5020,249.99,Alejo Bielsa Barrenechea,0.4,0.015,249.99,0.0,99.9,0.3120283539361604,-0.2723013709819494,1,Regular,Medio,393,True,3,3,3,Leales
5021,139.99,Iker Barrenechea Adán,0.4,0.015,139.99,0.0,55.94,-0.409266288117176,-0.3611412443507411,1,Regular,Medio,900,True,2,3,2,En riesgo
5022,699.98,Gaspar Echevarría Heredia,0.4,0.015,699.98,0.0,279.71,-0.053001656384196,-0.4284239680516174,1,Regular,Alto,1739,True,1,3,4,En riesgo
5023,79.99,Candelaria Astorga Alcántara,0.4001,0.015,79.99,0.0,31.97,-1.375937436556485,-0.4986239042852042,1,Regular,Medio,1760,True,1,3,2,En riesgo
5024,159.99,Ayla Buitrago Espinosa,0.4,0.015,159.99,0.0,63.93,-0.618628181046627,-0.4122169169120222,1,Regular,Medio,1295,True,2,3,3,En riesgo
5025,79.99,Ernesto Cuadrado Balaguer,0.4001,0.015,79.99,0.0,31.97,-0.1671365036097477,-0.2682786805311405,1,Regular,Medio,112,False,3,3,2,Leales
5026,249.99,Gonzalo Almeida Bellido,0.4,0.015,249.99,0.0,99.9,-0.7170661296343932,-0.4684023108648083,1,Regular,Medio,1796,True,1,3,3,En riesgo
5027,59.99,Gaspar Galán Colunga,0.4001,0.015,59.99,0.0,23.98,-1.555836473576175,-0.5090010575056226,1,Regular,Bajo,1771,True,1,3,1,En riesgo
5028,149.99,Gracia Ibarra Benavente,0.4,0.015,149.99,0.0,59.94,-1.000756956656662,-0.4796292307738196,1,Regular,Medio,1763,True,1,3,3,En riesgo
5029,799.98,Elisa Escobar Antúnez,0.4,0.015,799.98,0.0,319.67,1.2373278068606848,-0.1937825509223558,1,Regular,Alto,90,False,4,3,4,Leales
5030,24.9,Estela Colunga Barrenechea,0.4,0.015,24.9,0.0,9.95,-1.0823132174073389,-0.3465828621436893,1,Regular,Bajo,418,True,3,3,1,Leales
5031,89.9,Hilda Carmona Cañete,0.4,0.015,89.9,0.0,35.92,-0.3077130947985508,-0.3047955897083566,1,Regular,Medio,399,True,3,3,2,Leales
5032,89.9,Casilda Cañete Escobar,0.4,0.015,89.9,0.0,35.92,-0.0663930056362471,-0.2588104085098814,1,Regular,Medio,70,False,4,3,2,Leales
5033,199.99,Alexia Cazorla Argüelles,0.4,0.015,199.99,0.0,79.92,0.4033491027296791,-0.2361755688736481,1,Regular,Medio,85,False,4,3,3,Leales
5034,24.9,Alejo Antúnez Cazorla,0.4,0.015,24.9,1.0,9.95,-1.7470006885023182,3.347165855254623,0,Bajo valor,Bajo,879,True,2,3,1,En riesgo
5035,249.99,Carles Cabezas Balaguer,0.4,0.015,249.99,1.0,99.9,0.0016193116113718,3.488957506048167,0,Bajo valor,Medio,371,True,3,3,3,Leales
5036,599.98,Asier Boix Benavente,0.4,0.015,599.98,0.0,239.75,1.0588796917715446,-0.2035748697740275,1,Regular,Alto,96,False,3,3,4,Leales
5037,69.9,Cloe Bravo Chacón,0.4,0.015,69.9,0.0,27.93,-0.4369908475747255,-0.3084870359578028,1,Regular,Bajo,370,True,3,3,1,Leales
5038,249.99,Domingo Carmona Cabezas,0.4,0.015,249.99,0.0,99.9,-0.3723231451168165,-0.4027091948669867,1,Regular,Medio,1326,True,1,3,3,En riesgo
5039,25.99,Alexia Barrenechea Echevarría,0.4002,0.015,25.99,0.0,10.39,-0.7998807043794255,-0.2962378431495134,1,Regular,Bajo,67,False,4,3,1,Leales
5040,25.99,Genoveva Colunga Caparrós,0.4002,0.015,25.99,0.0,10.39,-0.8262865500020484,-0.3012696562897721,1,Regular,Bajo,103,False,3,3,1,Leales
5041,79.99,Alberto Espinosa Falcón,0.4001,0.015,79.99,0.0,31.97,-1.386939872232578,-0.5007204930936453,1,Regular,Medio,1775,True,1,3,2,En riesgo
5042,24.99,Ayla Argüelles Adán,0.4002,0.015,24.99,0.0,9.99,-0.8579623717689951,-0.3041236511620037,1,Regular,Bajo,115,False,3,3,1,Leales
5043,199.99,Eladio Gimeno Escobar,0.4,0.015,199.99,1.0,79.92,-0.131509627387404,3.4823128964642693,0,Bajo valor,Medio,369,True,3,3,3,Leales
5044,259.98,Dámaso Bermúdez Becerra,0.4,0.015,259.98,0.0,103.89,0.5417876561726841,-0.2318087770290683,1,Regular,Medio,112,False,3,3,3,Leales
5045,499.98,Carles Echevarría Carmona,0.4,0.015,499.98,0.0,199.79,0.0632871460116774,-0.377952765140459,1,Regular,Alto,1303,True,1,3,4,En riesgo
5046,79.8,Casilda Cabezas Argüelles,0.4,0.015,79.8,0.0,31.89,-1.374426444883451,-0.4981380183123559,1,Regular,Bajo,1756,True,1,3,1,En riesgo
5047,39.9,Caleb Encinas Castell,0.4,0.015,39.9,0.0,15.94,-1.4715191079740448,-0.4592562459754907,1,Regular,Bajo,1326,True,1,3,1,En riesgo
5048,299.98,Bárbara Galán Carmona,0.4,0.015,299.98,0.0,119.87,0.628916376187012,-0.2272244874228079,1,Regular,Medio,111,False,3,3,3,Leales
5049,79.99,Beltrán Ibarra Delgado,0.4001,0.015,79.99,1.0,31.97,-1.3760777928154546,3.321758777142952,0,Bajo valor,Medio,1315,True,1,3,2,En riesgo
5050,99.98,Dámaso Gálvez Boix,0.4001,0.015,99.98,0.0,39.96,-0.9415541008796624,-0.434441646390756,1,Regular,Medio,1350,True,1,3,2,En riesgo
5051,159.99,Aurelio Calvo Avilés,0.4,0.015,159.99,0.0,63.93,0.0275815409958946,-0.2890772675629141,1,Regular,Medio,414,True,3,3,3,Leales
5052,79.99,Eulalia Arce Casillas,0.4001,0.015,79.99,0.0,31.97,-0.3717818071850752,-0.3072752323681452,1,Regular,Medio,391,True,3,3,2,Leales
5053,129.99,Domingo Galán Escobar,0.4,0.015,129.99,1.0,51.94,-0.2038562786118936,3.5046109436639172,0,Bajo valor,Medio,114,False,3,3,2,Leales
5054,24.99,Eulalia Falcón Avilés,0.4002,0.015,24.99,0.0,9.99,-1.0816785638495503,-0.3467542902669731,1,Regular,Bajo,420,True,3,3,1,Leales
5055,99.99,Constanza Heredia Falcón,0.4,0.015,99.99,0.0,39.96,-0.9077533033941032,-0.4280090210077498,1,Regular,Medio,1304,True,1,3,2,En riesgo
5056,29.99,Ayla Heredia Alcaraz,0.4001,0.015,29.99,0.0,11.99,-1.3073499433040665,-0.4045872284814516,1,Regular,Bajo,873,True,2,3,1,En riesgo
5057,139.99,Candelaria Barrenechea Argüelles,0.4,0.015,139.99,0.0,55.94,-0.6923956328486326,-0.4150934630212924,1,Regular,Medio,1286,True,2,3,2,En riesgo
5058,39.98,Ernesto Coronado Benavente,0.4002,0.015,39.98,0.0,15.98,-1.1593330334165477,-0.399931764794977,1,Regular,Bajo,902,True,2,3,1,En riesgo
5059,249.99,Delfina Cañete Galán,0.4,0.015,249.99,0.0,99.9,-0.3510517694763702,-0.3986557898373339,1,Regular,Medio,1297,True,2,3,3,En riesgo
5060,99.9,Brais Caparrós Escobar,0.4,0.015,99.9,0.0,39.92,-0.2437463552624705,-0.301402845320724,1,Regular,Medio,398,True,3,3,2,Leales
5061,39.9,Hilda Astorga Andrade,0.4,0.015,39.9,1.0,15.94,-1.4833953956208468,3.3588900740569945,0,Bajo valor,Bajo,897,True,2,3,1,En riesgo
5062,34.99,Cloe Arcos Abarca,0.4001,0.015,34.99,0.0,13.99,-0.8763859423983232,-0.3350707891657403,1,Regular,Bajo,409,True,3,3,1,Leales
5063,79.99,Alexia Gimeno Godoy,0.4001,0.015,79.99,0.0,31.97,-1.0737372033198007,-0.4410375983466883,1,Regular,Medio,1348,True,1,3,2,En riesgo
5064,129.9,Berta Guerrero Fariña,0.4,0.015,129.9,0.0,51.91,-0.0728366023881282,-0.2907738665768637,1,Regular,Medio,380,True,3,3,2,Leales
5065,139.99,Eulalia Delgado Carrillo,0.4,0.015,139.99,0.0,55.94,-0.3784594682241159,-0.355270795687106,1,Regular,Medio,858,True,2,4,2,En riesgo
5066,399.98,Candelaria Arce Castell,0.4,0.015,399.98,1.0,159.83,-0.4399649093815018,3.3653244421348822,0,Bajo valor,Alto,1360,True,1,4,4,En riesgo
5067,159.99,Gaspar Cabezas Cañete,0.4,0.015,159.99,0.0,63.93,0.2432292802473149,-0.2479841269174683,1,Regular,Medio,120,False,3,4,3,Leales
5068,79.8,Casilda Alcántara Cañete,0.4,0.015,79.8,0.0,31.89,-0.7458206199226776,-0.3783529110567535,1,Regular,Bajo,899,True,2,4,1,En riesgo
5069,389.7,Carles Becerra Arenas,0.4,0.015,389.7,0.0,155.72,-0.0888117402002915,-0.3859814194283053,1,Regular,Alto,1305,True,1,4,4,En riesgo
5070,49.99,Hilda Cazorla Heredia,0.4001,0.015,49.99,0.0,19.98,-1.3547983745401195,-0.455598551441993,1,Regular,Bajo,1349,True,1,4,1,En riesgo
5071,59.99,Ariadna Encinas Bermúdez,0.4001,0.015,59.99,0.0,23.98,-0.5340769471230167,-0.3142978434950579,1,Regular,Bajo,378,True,3,4,1,Leales
5072,129.9,Iago Argüelles Arce,0.4,0.015,129.9,0.0,51.91,-1.0843271888769332,-0.4835202643662168,1,Regular,Medio,1759,True,1,4,2,En riesgo
5073,159.98,Domingo Avilés Almeida,0.4001,0.015,159.98,0.0,63.94,-0.6171988239951417,-0.4119393078006754,1,Regular,Medio,1293,True,2,4,3,En riesgo
5074,89.99,Bárbara Becerra Almeida,0.4,0.015,89.99,0.0,35.96,-0.6628589534021235,-0.3725544506605445,1,Regular,Medio,884,True,2,4,2,En riesgo
5075,49.99,Eric Antúnez Coronado,0.4001,0.015,49.99,0.0,19.98,-1.365067314504473,-0.4575553676632047,1,Regular,Bajo,1363,True,1,4,1,En riesgo
5076,199.8,Constanza Falcón Granados,0.4,0.015,199.8,0.0,79.84,-0.4825532212984962,-0.4049105590767073,1,Regular,Medio,1292,True,2,4,3,En riesgo
5077,99.99,Almudena Colunga Delgado,0.4,0.015,99.99,0.0,39.96,-0.8996848505649686,-0.4264715225482263,1,Regular,Medio,1293,True,2,4,2,En riesgo
5078,179.99,Beltrán Falcón Gálvez,0.4,0.015,179.99,1.0,71.92,-1.2622477980100006,3.2756769889767776,0,Bajo valor,Medio,1824,True,1,4,3,En riesgo
5079,399.98,Aitor Calvo Arce,0.4,0.015,399.98,0.0,159.83,0.5834019647541052,-0.26007548010825,1,Regular,Alto,410,True,3,4,4,Leales
5080,24.9,Eulalia Alcántara Arce,0.4,0.015,24.9,0.0,9.95,-0.8549295467680862,-0.303253360102573,1,Regular,Bajo,108,False,3,4,1,Leales
5081,199.9,Elisa Falcón Granados,0.4,0.015,199.9,0.0,79.88,-0.821860089356493,-0.4696097490586989,1,Regular,Medio,1755,True,1,4,3,En riesgo
5082,129.9,Genoveva Antúnez Casillas,0.4,0.015,129.9,0.0,51.91,-0.7586550928645842,-0.4214612356363599,1,Regular,Medio,1315,True,1,4,2,En riesgo
5083,279.98,Iliana Almeida Arcos,0.4,0.015,279.98,0.0,111.88,0.3774776827532724,-0.2693425493749448,1,Regular,Medio,397,True,3,4,3,Leales
5084,19.99,Clara Ariza Galán,0.4002,0.015,19.99,0.0,7.99,-1.872742551436306,-0.4794886354114722,1,Regular,Bajo,1322,True,1,4,1,En riesgo
5085,199.8,Iliana Castell Gimeno,0.4,0.015,199.8,0.0,79.84,0.3961746413654547,-0.237462999575877,1,Regular,Medio,94,False,3,4,3,Leales
5086,319.98,Alberto Bellido Escobar,0.4,0.015,319.98,1.0,127.86,-0.2161085075417019,3.426737401099682,0,Bajo valor,Alto,871,True,2,4,4,En riesgo
5087,49.99,Efrén Escobar Durán,0.4001,0.015,49.99,0.0,19.98,-0.9961189714994918,-0.3872497562868127,1,Regular,Bajo,860,True,2,4,1,En riesgo
5088,79.8,Efrén Calatayud Carmona,0.4,0.015,79.8,0.0,31.89,-0.7355516799583242,-0.3763960948355418,1,Regular,Bajo,885,True,2,4,1,En riesgo
5089,139.8,Eneko Gálvez Heredia,0.4,0.015,139.8,0.0,55.86,-0.6932126443503936,-0.4151354933713914,1,Regular,Medio,1286,True,2,4,2,En riesgo
5090,39.9,Elisa Andrade Alcántara,0.4,0.015,39.9,0.0,15.94,-0.7989035403089003,-0.3310847834861239,1,Regular,Bajo,409,True,3,4,1,Leales
5091,104.97,Hilda Avilés Alcaraz,0.4001,0.015,104.97,1.0,41.96,-0.3264087478793027,3.4991226618705165,0,Bajo valor,Medio,106,False,3,4,2,Leales
5092,259.98,Hélder Almeida Arenas,0.4,0.015,259.98,1.0,103.89,-0.337814058461976,3.420986572311028,0,Bajo valor,Medio,866,True,2,4,3,En riesgo
5093,39.9,Baltasar Acedo Encinas,0.4,0.015,39.9,0.0,15.94,-1.1355780719973425,-0.395240401024422,1,Regular,Bajo,868,True,2,4,1,En riesgo
5094,39.9,Clara Gálvez Alcaraz,0.4,0.015,39.9,0.0,15.94,-1.1553824562143094,-0.399014260879616,1,Regular,Bajo,895,True,2,4,1,En riesgo
5095,49.99,Dario Bandeira Calvo,0.4001,0.015,49.99,0.0,19.98,-0.6418405427293012,-0.3197395966550088,1,Regular,Bajo,377,True,3,4,1,Leales
5096,399.99,Fermín Andrade Calvo,0.4,0.015,399.99,0.0,159.84,0.2313391323361208,-0.3271655446996146,1,Regular,Alto,890,True,2,4,4,En riesgo
5097,99.9,Gaspar Alcaraz Bustillo,0.4,0.015,99.9,0.0,39.92,-0.2437463552624705,-0.301402845320724,1,Regular,Medio,398,True,3,4,2,Leales
5098,49.9,Ainoa Ibarra Espinosa,0.4,0.015,49.9,0.0,19.94,-1.0265291138083616,-0.3928957210147649,1,Regular,Bajo,900,True,2,4,1,En riesgo
5099,39.9,Anabel Gálvez Galán,0.4,0.015,39.9,0.0,15.94,-0.7923020789032446,-0.3298268302010593,1,Regular,Bajo,400,True,3,4,1,Leales
5100,49.99,Ernesto Galán Delgado,0.4001,0.015,49.99,0.0,19.98,-1.6885389233816035,-0.5191950786313735,1,Regular,Bajo,1804,True,1,4,1,En riesgo
5101,159.99,Alberto Bielsa Carmona,0.4,0.015,159.99,0.0,63.93,-0.9523687298881108,-0.4758134441014027,1,Regular,Medio,1750,True,1,4,3,En riesgo
5102,24.9,Eneko Ariza Heredia,0.4,0.015,24.9,0.0,9.95,-0.8292571968572028,-0.2983613195495437,1,Regular,Bajo,73,False,4,4,1,Champions
5103,59.99,Gracia Figueroa Carmona,0.4001,0.015,59.99,0.0,23.98,-0.558282305610421,-0.3189103388736283,1,Regular,Bajo,411,True,3,4,1,Leales
5104,89.9,Ayla Almeida Antúnez,0.4,0.015,89.9,0.0,35.92,-0.6817959077857085,-0.3760796091953544,1,Regular,Medio,909,True,2,4,2,En riesgo
5105,399.99,Alberto Andrade Gálvez,0.4,0.015,399.99,0.0,159.84,0.6054219453232786,-0.2558815252126167,1,Regular,Alto,380,True,3,4,4,Leales
5106,59.99,Anselmo Alcaraz Arce,0.4001,0.015,59.99,0.0,23.98,-1.2536362403394907,-0.4514147515671067,1,Regular,Bajo,1359,True,1,4,1,En riesgo
5107,49.99,Baltasar Figueroa Escobar,0.4001,0.015,49.99,0.0,19.98,-1.665800556317678,-0.5148621284272619,1,Regular,Bajo,1773,True,1,4,1,En riesgo
5108,399.8,Clara Bermúdez Ibarra,0.4,0.015,399.8,0.0,159.76,-0.0960870946755338,-0.3895188902159252,1,Regular,Alto,1336,True,1,4,4,En riesgo
5109,179.97,Ayla Adán Cañete,0.4001,0.015,179.97,0.0,71.93,0.356650641141981,-0.236231036762745,1,Regular,Medio,62,False,4,4,3,Champions
5110,149.9,Beltrán Galán Casillas,0.4,0.015,149.9,1.0,59.9,-0.704192788032562,3.3973427649308667,0,Bajo valor,Medio,913,True,2,4,2,En riesgo
5111,699.98,Carles Avilés Guerrero,0.4,0.015,699.98,0.0,279.71,-0.0999453819355255,-0.4373694136342995,1,Regular,Alto,1803,True,1,4,4,En riesgo
5112,299.99,Aurelio Boix Adán,0.4,0.015,299.99,0.0,119.88,0.0546093630355323,-0.3366653876996703,1,Regular,Medio,894,True,2,4,3,En riesgo
5113,59.99,Constanza Adán Bravo,0.4001,0.015,59.99,0.0,23.98,-0.3286981478359497,-0.2751615190708237,1,Regular,Bajo,98,False,3,4,1,Leales
5114,399.99,Eladio Bandeira Godoy,0.4,0.015,399.99,0.0,159.84,0.8086002574751271,-0.2171645185500708,1,Regular,Alto,103,False,3,4,4,Leales
5115,179.97,Brais Fariña Castell,0.4001,0.015,179.97,0.0,71.93,0.3441812140424091,-0.2386071707456449,1,Regular,Medio,79,False,4,4,3,Champions
5116,19.99,Flavia Figueroa Cañete,0.4002,0.015,19.99,1.0,7.99,-1.5127365132311683,3.409522386346323,0,Bajo valor,Bajo,386,True,3,4,1,Leales
5117,249.99,Berta Cazorla Fariña,0.4,0.015,249.99,0.0,99.9,-0.402396469298137,-0.4084398709433924,1,Regular,Medio,1367,True,1,4,3,En riesgo
5118,159.99,Iago Galán Ariza,0.4,0.015,159.99,0.0,63.93,0.0451854380776432,-0.2857227254694083,1,Regular,Medio,390,True,3,4,3,Leales
5119,179.99,Ainoa Barrenechea Cabezas,0.4,0.015,179.99,0.0,71.92,-0.9217654315038916,-0.4798512119769331,1,Regular,Medio,1805,True,1,4,3,En riesgo
5120,399.99,Gumersindo Encinas Bellido,0.4,0.015,399.99,0.0,159.84,0.8357395988094896,-0.2119929328225827,1,Regular,Alto,66,False,4,4,4,Champions
5121,299.99,Aitor Calatayud Arcos,0.4,0.015,299.99,0.0,119.88,0.0795482172346762,-0.3319131197338705,1,Regular,Medio,860,True,2,4,3,En riesgo
5122,19.99,Efrén Durán Bravo,0.4002,0.015,19.99,0.0,7.99,-1.903549371329366,-0.4853590840751073,1,Regular,Bajo,1364,True,1,4,1,En riesgo
5123,179.99,Arán Alcaraz Andrade,0.4,0.015,179.99,0.0,71.92,0.3141748427772079,-0.2443344024953813,1,Regular,Medio,120,False,3,4,3,Leales
5124,159.99,Dámaso Alcántara Bermúdez,0.4,0.015,159.99,0.0,63.93,-0.3039585207103707,-0.3522544769906063,1,Regular,Medio,866,True,2,4,3,En riesgo
5125,499.98,Iago Gimeno Figueroa,0.4,0.015,499.98,0.0,199.79,0.9588854100456377,-0.2072904361333523,1,Regular,Alto,82,False,4,4,4,Champions
5126,25.99,Aurelio Echevarría Guerrero,0.4002,0.015,25.99,0.0,10.39,-1.0331323407125943,-0.340685525888465,1,Regular,Bajo,385,True,3,4,1,Leales
5127,389.97,Flavia Almeida Argüelles,0.4,0.015,389.97,0.0,155.83,-0.0766572654895994,-0.3837235264846045,1,Regular,Alto,1289,True,2,4,4,En riesgo
5128,24.9,Efrén Argüelles Carrillo,0.4,0.015,24.9,0.0,9.95,-1.069843790307767,-0.3442067281607894,1,Regular,Bajo,401,True,3,4,1,Leales
5129,399.99,Ayla Durán Echevarría,0.4,0.015,399.99,0.0,159.84,0.5885515439532696,-0.2590962947188931,1,Regular,Alto,403,True,3,4,4,Leales
5130,199.9,Almudena Arcos Casillas,0.4,0.015,199.9,0.0,79.88,0.1830290357266562,-0.2781213045544105,1,Regular,Medio,385,True,3,4,3,Leales
5131,19.99,Guadalupe Balaguer Cazorla,0.4002,0.015,19.99,0.0,7.99,-0.9478044589327648,-0.3032354029151893,1,Regular,Bajo,61,False,4,4,1,Champions
